date,unix time 2020,ap wifi name,rssi,filed1,filed2
25.07.2020 12:43:49,17844229,UPC Wi-Free,-76,5,1
25.07.2020 12:43:49,17844229,UPC578B7A3,-76,4,1
25.07.2020 12:43:49,17844229,UPC8773645,-76,4,6
25.07.2020 12:43:49,17844229,Sinaud_2.4,-79,4,6
25.07.2020 12:43:49,17844229,RCProductions-EXT,-81,4,13
25.07.2020 12:43:49,17844229,UPC72E5C4E_EXT,-81,4,6
25.07.2020 12:43:49,17844229,UPC Wi-Free,-83,5,1
25.07.2020 12:43:49,17844229,UPC Wi-Free,-87,5,6
25.07.2020 12:43:49,17844229,Sunrise_22B149,-88,4,1
25.07.2020 12:43:49,17844229,UPC69E23A2,-88,4,1
25.07.2020 12:43:49,17844229,cff-91724,-89,4,1
25.07.2020 12:43:49,17844229,Loulouzinho81,-91,3,1
25.07.2020 12:43:49,17844229,UPC Wi-Free,-91,5,6
25.07.2020 12:43:49,17844229,UPC2069882,-91,4,1
25.07.2020 12:43:49,17844229,MonWifiEtPasLeTien,-92,3,11
25.07.2020 12:43:49,17844229,Sunrise_2.4GHz_161ACC,-93,4,7
25.07.2020 12:43:50,17844230,RCProductions-EXT pour Ariane,-75,4,13
25.07.2020 12:43:50,17844230,UPC Wi-Free,-78,5,6
25.07.2020 12:43:50,17844230,UPC Wi-Free,-80,5,11
25.07.2020 12:43:50,17844230,UPCA1AA9E3,-81,4,11
25.07.2020 12:43:50,17844230,UPC29E3417,-82,4,1
25.07.2020 12:43:50,17844230,UPCCF2CA1A,-82,4,6
25.07.2020 12:43:50,17844230,Sunrise 4G WiFi Tower,-84,3,8
25.07.2020 12:43:50,17844230,UPC Wi-Free,-85,5,11
25.07.2020 12:43:50,17844230,Gigi80,-86,3,1
25.07.2020 12:43:50,17844230,UPCEB861D9,-86,4,11
25.07.2020 12:43:50,17844230,mhj-86336,-90,3,1
25.07.2020 12:43:50,17844230,UPC Wi-Free,-90,5,1
25.07.2020 12:43:50,17844230,UPC Wi-Free,-91,5,11
25.07.2020 12:43:50,17844230,UPC7284432,-91,4,11
25.07.2020 12:43:58,17844238,Sinaud_2.4,-75,4,6
25.07.2020 12:43:58,17844238,UPC Wi-Free,-76,5,6
25.07.2020 12:43:58,17844238,UPC8773645,-76,4,6
25.07.2020 12:43:58,17844238,UPC578B7A3,-81,4,1
25.07.2020 12:43:58,17844238,UPC Wi-Free,-82,5,1
25.07.2020 12:43:58,17844238,UPCC81FA2A,-82,4,1
25.07.2020 12:43:58,17844238,RCProductions-EXT pour Ariane,-83,4,13
25.07.2020 12:43:58,17844238,UPC Wi-Free,-83,5,1
25.07.2020 12:43:58,17844238,cff-91724,-84,4,1
25.07.2020 12:43:58,17844238,hrj88926,-85,3,6
25.07.2020 12:43:58,17844238,mhj-86336,-89,3,1
25.07.2020 12:43:58,17844238,aur-38771,-90,3,6
25.07.2020 12:43:58,17844238,Sunrise_2.4GHz_161ACC,-90,4,7
25.07.2020 12:43:58,17844238,ALG-02309,-91,3,6
25.07.2020 12:43:58,17844238,UPCE86AC2E,-93,4,11
25.07.2020 12:43:59,17844239,UPCEB861D9,-70,4,11
25.07.2020 12:43:59,17844239,UPC Wi-Free,-71,5,11
25.07.2020 12:43:59,17844239,UPC Wi-Free,-81,5,11
25.07.2020 12:43:59,17844239,RCProductions-EXT,-82,4,13
25.07.2020 12:43:59,17844239,dhg-87555,-85,3,1
25.07.2020 12:43:59,17844239,RCProductions-EXT pour Yasmine,-85,4,13
25.07.2020 12:43:59,17844239,Loulouzinho81,-88,3,1
25.07.2020 12:43:59,17844239,Gigi80,-90,3,1
25.07.2020 12:43:59,17844239,mhj-86336,-91,3,11
25.07.2020 12:43:59,17844239,Sunrise_22B149,-91,4,1
25.07.2020 12:43:59,17844239,yalloHome-B529-5618,-92,3,8
25.07.2020 12:44:07,17844247,UPC72E5C4E_EXT,-74,4,6
25.07.2020 12:44:07,17844247,hrj88926,-76,3,6
25.07.2020 12:44:07,17844247,RCProductions-EXT,-76,4,13
25.07.2020 12:44:07,17844247,RCProductions-EXT pour Ariane,-78,4,13
25.07.2020 12:44:07,17844247,RCProductions-EXT pour Yasmine,-78,4,13
25.07.2020 12:44:07,17844247,UPC578B7A3,-78,4,1
25.07.2020 12:44:07,17844247,UPC Wi-Free,-79,5,1
25.07.2020 12:44:07,17844247,UPC Wi-Free,-81,5,1
25.07.2020 12:44:07,17844247,UPC7083705,-81,4,11
25.07.2020 12:44:07,17844247,aur-38771,-82,3,6
25.07.2020 12:44:07,17844247,UPC Wi-Free,-82,5,11
25.07.2020 12:44:07,17844247,UPCEB861D9,-84,4,11
25.07.2020 12:44:07,17844247,Sinaud_2.4,-86,4,6
25.07.2020 12:44:07,17844247,UPC Wi-Free,-86,5,11
25.07.2020 12:44:07,17844247,Sunrise 4G WiFi Tower,-87,3,8
25.07.2020 12:44:07,17844247,UPCCF2CA1A,-89,4,6
25.07.2020 12:44:07,17844247,UPC Wi-Free,-91,5,6
25.07.2020 12:44:07,17844247,UPC46DF3EF,-91,4,6
25.07.2020 12:44:07,17844247,apzuzu6_EXT2,-93,3,4
25.07.2020 12:44:15,17844255,hrj88926,-69,3,6
25.07.2020 12:44:15,17844255,UPC72E5C4E_EXT,-71,4,6
25.07.2020 12:44:15,17844255,UPCEB861D9,-74,4,11
25.07.2020 12:44:15,17844255,UPC Wi-Free,-76,5,11
25.07.2020 12:44:15,17844255,RCProductions-EXT pour Yasmine,-79,4,13
25.07.2020 12:44:15,17844255,UPC Wi-Free,-83,5,1
25.07.2020 12:44:15,17844255,ech-02870,-86,3,6
25.07.2020 12:44:15,17844255,mhj-86336,-86,3,1
25.07.2020 12:44:15,17844255,RCProductions-EXT pour Ariane,-87,4,13
25.07.2020 12:44:15,17844255,UPC Wi-Free,-87,5,1
25.07.2020 12:44:15,17844255,UPC17E648D,-88,4,11
25.07.2020 12:44:15,17844255,UPC Wi-Free,-89,5,11
25.07.2020 12:44:15,17844255,cff-91724,-92,4,1
25.07.2020 12:44:15,17844255,UPC Wi-Free,-92,5,1
25.07.2020 12:44:15,17844255,RVZ-00300,-93,4,11
25.07.2020 12:44:16,17844256,UPC578B7A3,-76,4,1
25.07.2020 12:44:16,17844256,Sinaud_2.4,-80,4,6
25.07.2020 12:44:16,17844256,HP-Print-38-Officejet Pro 8600,-85,3,6
25.07.2020 12:44:16,17844256,RCProductions-EXT,-85,4,13
25.07.2020 12:44:16,17844256,UPC411ABA9,-90,4,1
25.07.2020 12:44:23,17844263,RCProductions-EXT,-78,4,13
25.07.2020 12:44:23,17844263,UPC Wi-Free,-84,5,1
25.07.2020 12:44:23,17844263,UPC Wi-Free,-95,5,1
25.07.2020 12:44:24,17844264,UPC72E5C4E_EXT,-61,4,6
25.07.2020 12:44:24,17844264,UPC Wi-Free,-72,5,11
25.07.2020 12:44:24,17844264,UPCEB861D9,-73,4,11
25.07.2020 12:44:24,17844264,ech-02870,-80,3,6
25.07.2020 12:44:24,17844264,Sinaud_2.4,-80,4,6
25.07.2020 12:44:24,17844264,RCProductions-EXT pour Ariane,-81,4,13
25.07.2020 12:44:24,17844264,RCProductions-EXT pour Yasmine,-81,4,13
25.07.2020 12:44:24,17844264,UPCC81FA2A,-84,4,1
25.07.2020 12:44:24,17844264,apzuzu6_EXT2,-85,3,4
25.07.2020 12:44:24,17844264,UPC Wi-Free,-85,5,1
25.07.2020 12:44:24,17844264,aur-38771,-87,3,6
25.07.2020 12:44:24,17844264,UPC578B7A3,-87,4,1
25.07.2020 12:44:24,17844264,HP-Print-38-Officejet Pro 8600,-90,3,6
25.07.2020 12:44:24,17844264,dhg-87555,-91,3,1
25.07.2020 12:44:24,17844264,tji-59218,-91,4,1
25.07.2020 12:44:32,17844272,UPC72E5C4E_EXT,-70,4,6
25.07.2020 12:44:32,17844272,UPC Wi-Free,-75,5,1
25.07.2020 12:44:32,17844272,UPC Wi-Free,-75,5,11
25.07.2020 12:44:32,17844272,UPC578B7A3,-75,4,1
25.07.2020 12:44:32,17844272,UPCF2C6A3A,-78,4,11
25.07.2020 12:44:32,17844272,RCProductions-EXT,-79,4,13
25.07.2020 12:44:32,17844272,RCProductions-EXT pour Ariane,-81,4,13
25.07.2020 12:44:32,17844272,RCProductions-EXT pour Yasmine,-81,4,13
25.07.2020 12:44:32,17844272,UPC Wi-Free,-81,5,1
25.07.2020 12:44:32,17844272,UPCC81FA2A,-81,4,1
25.07.2020 12:44:32,17844272,apzuzu6_EXT2,-83,3,4
25.07.2020 12:44:32,17844272,ech-02870,-83,3,6
25.07.2020 12:44:32,17844272,UPC Wi-Free,-84,5,11
25.07.2020 12:44:32,17844272,UPCEB861D9,-85,4,11
25.07.2020 12:44:32,17844272,apzuzu6_EXT3,-89,4,4
25.07.2020 12:44:32,17844272,MonWifiEtPasLeTien,-89,3,11
25.07.2020 12:44:32,17844272,WiFiCus,-90,4,6
25.07.2020 12:44:32,17844272,hrj88926,-92,3,6
25.07.2020 12:44:32,17844272,UPC Wi-Free,-93,5,6
25.07.2020 12:44:40,17844280,UPC Wi-Free,-77,5,1
25.07.2020 12:44:40,17844280,UPCC81FA2A,-78,4,1
25.07.2020 12:44:40,17844280,UPCF2C6A3A,-79,4,11
25.07.2020 12:44:40,17844280,RCProductions-EXT pour Yasmine,-82,4,13
25.07.2020 12:44:40,17844280,apzuzu6_EXT2,-83,3,4
25.07.2020 12:44:40,17844280,RCProductions-EXT pour Ariane,-88,4,13
25.07.2020 12:44:40,17844280,UPC Wi-Free,-90,5,6
25.07.2020 12:44:40,17844280,apzuzu6_EXT3,-93,4,4
25.07.2020 12:44:41,17844281,UPC72E5C4E_EXT,-67,4,6
25.07.2020 12:44:41,17844281,UPC578B7A3,-79,4,1
25.07.2020 12:44:41,17844281,UPC Wi-Free,-80,5,1
25.07.2020 12:44:41,17844281,UPC Wi-Free,-80,5,11
25.07.2020 12:44:41,17844281,UPC9197578,-84,4,6
25.07.2020 12:44:41,17844281,UPC Wi-Free,-85,5,6
25.07.2020 12:44:41,17844281,MonWifiEtPasLeTien,-87,3,11
25.07.2020 12:44:41,17844281,RCProductions-EXT,-87,4,13
25.07.2020 12:44:41,17844281,UPC Wi-Free,-90,5,11
25.07.2020 12:44:41,17844281,xrd-82638,-90,3,11
25.07.2020 12:44:41,17844281,Sunrise 4G WiFi Tower,-91,3,8
25.07.2020 12:44:41,17844281,UPC46DF3EF,-91,4,6
25.07.2020 12:44:41,17844281,UPCEB861D9,-92,4,11
25.07.2020 12:44:49,17844289,UPC17E648D,-77,4,11
25.07.2020 12:44:49,17844289,RCProductions-EXT,-78,4,13
25.07.2020 12:44:49,17844289,UPC578B7A3,-78,4,1
25.07.2020 12:44:49,17844289,apzuzu6_EXT3,-80,4,4
25.07.2020 12:44:49,17844289,RCProductions-EXT pour Ariane,-80,4,13
25.07.2020 12:44:49,17844289,UPC Wi-Free,-80,5,1
25.07.2020 12:44:49,17844289,UPCC81FA2A,-80,4,1
25.07.2020 12:44:49,17844289,UPC Wi-Free,-82,5,6
25.07.2020 12:44:49,17844289,apzuzu6_EXT2,-83,3,4
25.07.2020 12:44:49,17844289,RCProductions-EXT pour Yasmine,-83,4,13
25.07.2020 12:44:49,17844289,UPC Wi-Free,-83,5,1
25.07.2020 12:44:49,17844289,WiFiCus,-83,4,6
25.07.2020 12:44:49,17844289,UPC Wi-Free,-85,5,6
25.07.2020 12:44:49,17844289,dym-55538,-86,3,6
25.07.2020 12:44:49,17844289,NodeMCU_energy_3,-86,4,4
25.07.2020 12:44:49,17844289,UPC Wi-Free,-86,5,6
25.07.2020 12:44:49,17844289,UPC Wi-Free,-87,5,6
25.07.2020 12:44:49,17844289,UPC2203812,-87,4,1
25.07.2020 12:44:49,17844289,Sunrise_2.4GHz_8CC080,-88,4,6
25.07.2020 12:44:49,17844289,UPC9197578,-88,4,6
25.07.2020 12:44:49,17844289,vcy-48117-5Ghz,-90,3,8
25.07.2020 12:44:49,17844289,UPC Wi-Free,-91,5,11
25.07.2020 12:44:49,17844289,UPC29E3417,-91,4,1
25.07.2020 12:44:49,17844289,UPC Wi-Free,-93,5,11
25.07.2020 12:44:49,17844289,UPCEB861D9,-94,4,11
25.07.2020 12:44:50,17844290,UPC Wi-Free,-79,5,11
25.07.2020 12:44:50,17844290,UPCF2C6A3A,-80,4,11
25.07.2020 12:44:57,17844297,UPC Wi-Free,-75,5,11
25.07.2020 12:44:58,17844298,NodeMCU_energy_3,-77,4,4
25.07.2020 12:44:58,17844298,UPC17E648D,-77,4,11
25.07.2020 12:44:58,17844298,apzuzu6_EXT2,-79,3,4
25.07.2020 12:44:58,17844298,UPC Wi-Free,-79,5,6
25.07.2020 12:44:58,17844298,UPC46DF3EF,-79,4,6
25.07.2020 12:44:58,17844298,RCProductions-EXT pour Ariane,-80,4,13
25.07.2020 12:44:58,17844298,apzuzu6_EXT3,-83,4,4
25.07.2020 12:44:58,17844298,Sunrise_2.4GHz_662650,-83,4,6
25.07.2020 12:44:58,17844298,UPC Wi-Free,-83,5,11
25.07.2020 12:44:58,17844298,UPC578B7A3,-85,4,1
25.07.2020 12:44:58,17844298,apzuzu6,-86,3,4
25.07.2020 12:44:58,17844298,UPCF2C6A3A,-86,4,11
25.07.2020 12:44:58,17844298,WiFiCus,-86,4,6
25.07.2020 12:44:58,17844298,tji-59218,-87,4,1
25.07.2020 12:44:58,17844298,UPC Wi-Free,-87,5,6
25.07.2020 12:44:58,17844298,UPCEB861D9,-87,4,11
25.07.2020 12:44:58,17844298,UPC Wi-Free,-88,5,1
25.07.2020 12:44:58,17844298,UPCC75E4EE,-88,4,1
25.07.2020 12:44:58,17844298,UPC Wi-Free,-89,5,1
25.07.2020 12:44:58,17844298,UPC72E5C4E_EXT,-89,4,6
25.07.2020 12:44:58,17844298,UPCC81FA2A,-89,4,1
25.07.2020 12:44:58,17844298,ech-02870,-90,3,6
25.07.2020 12:44:58,17844298,tax-29239,-90,3,11
25.07.2020 12:44:58,17844298,apzuzu6_EXT,-91,3,4
25.07.2020 12:44:58,17844298,UPC Wi-Free,-91,5,11
25.07.2020 12:44:58,17844298,UPC Wi-Free,-92,5,1
25.07.2020 12:44:58,17844298,dhg-87555,-94,3,1
25.07.2020 12:45:06,17844306,apzuzu6_EXT,-72,3,4
25.07.2020 12:45:06,17844306,UPC Wi-Free,-78,5,11
25.07.2020 12:45:06,17844306,UPC Wi-Free,-79,5,6
25.07.2020 12:45:06,17844306,UPC Wi-Free,-81,5,6
25.07.2020 12:45:06,17844306,apzuzu6,-84,3,4
25.07.2020 12:45:06,17844306,apzuzu6_EXT2,-84,3,4
25.07.2020 12:45:06,17844306,UPC Wi-Free,-85,5,1
25.07.2020 12:45:06,17844306,apzuzu6_EXT3,-88,4,4
25.07.2020 12:45:06,17844306,UPC Wi-Free,-89,5,1
25.07.2020 12:45:06,17844306,UPC2203812,-89,4,1
25.07.2020 12:45:06,17844306,UPC578B7A3,-90,4,1
25.07.2020 12:45:06,17844306,NodeMCU_energy_3,-91,4,4
25.07.2020 12:45:06,17844306,dhg-87555,-92,3,1
25.07.2020 12:45:06,17844306,UPC Wi-Free,-94,5,6
25.07.2020 12:45:07,17844307,UPC69AA7F9,-76,4,6
25.07.2020 12:45:07,17844307,UPC17E648D,-78,4,11
25.07.2020 12:45:07,17844307,UPC46DF3EF,-84,4,6
25.07.2020 12:45:07,17844307,RCProductions-EXT pour Yasmine,-86,4,13
25.07.2020 12:45:07,17844307,RCProductions-EXT,-88,4,13
25.07.2020 12:45:07,17844307,UPC Wi-Free,-88,5,11
25.07.2020 12:45:07,17844307,dym-55538,-89,3,6
25.07.2020 12:45:07,17844307,UPC Wi-Free,-89,5,6
25.07.2020 12:45:07,17844307,UPC Wi-Free,-90,5,1
25.07.2020 12:45:07,17844307,UPC5F9AF36,-90,4,11
25.07.2020 12:45:07,17844307,UPC Wi-Free,-91,5,11
25.07.2020 12:45:07,17844307,UPCF2C6A3A,-92,4,11
25.07.2020 12:45:15,17844315,apzuzu6_EXT,-55,3,4
25.07.2020 12:45:15,17844315,apzuzu6,-64,3,4
25.07.2020 12:45:15,17844315,vcr-99345,-75,3,11
25.07.2020 12:45:15,17844315,UPC Wi-Free,-79,5,6
25.07.2020 12:45:15,17844315,apzuzu6_EXT2,-80,3,4
25.07.2020 12:45:15,17844315,MonWifiEtPasLeTien,-81,3,11
25.07.2020 12:45:15,17844315,RCProductions-EXT pour Ariane,-81,4,13
25.07.2020 12:45:15,17844315,UPC46DF3EF,-82,4,6
25.07.2020 12:45:15,17844315,UPC Wi-Free,-84,5,6
25.07.2020 12:45:15,17844315,UPC Wi-Free,-84,5,6
25.07.2020 12:45:15,17844315,HUAWEI-3D54,-85,3,3
25.07.2020 12:45:15,17844315,RCProductions-EXT,-85,4,13
25.07.2020 12:45:15,17844315,UPC6683612,-85,4,6
25.07.2020 12:45:15,17844315,RCProductions-EXT pour Yasmine,-86,4,13
25.07.2020 12:45:15,17844315,UPC Wi-Free,-88,5,1
25.07.2020 12:45:15,17844315,UPC Wi-Free,-88,5,6
25.07.2020 12:45:15,17844315,UPC2203812,-89,4,1
25.07.2020 12:45:15,17844315,RVZ-00300,-90,4,11
25.07.2020 12:45:15,17844315,apzuzu6_EXT3,-92,4,4
25.07.2020 12:45:15,17844315,UPC Wi-Free,-92,5,1
25.07.2020 12:45:15,17844315,UPC Wi-Free,-92,5,11
25.07.2020 12:45:15,17844315,UPC Wi-Free,-92,5,1
25.07.2020 12:45:15,17844315,ECU_R_216000002442,-94,3,1
25.07.2020 12:45:15,17844315,UPC7083705,-95,4,11
25.07.2020 12:45:16,17844316,xrd-82638,-81,3,11
25.07.2020 12:45:16,17844316,UPC5F9AF36,-88,4,11
25.07.2020 12:45:23,17844323,UPCB299242,-90,4,11
25.07.2020 12:45:24,17844324,apzuzu6_EXT,-35,3,4
25.07.2020 12:45:24,17844324,apzuzu6,-69,3,4
25.07.2020 12:45:24,17844324,apzuzu6_EXT2,-70,3,4
25.07.2020 12:45:24,17844324,UPC Wi-Free,-78,5,6
25.07.2020 12:45:24,17844324,MonWifiEtPasLeTien,-81,3,11
25.07.2020 12:45:24,17844324,apzuzu6_EXT3,-82,4,4
25.07.2020 12:45:24,17844324,RCProductions-EXT pour Ariane,-82,4,13
25.07.2020 12:45:24,17844324,RCProductions-EXT pour Yasmine,-82,4,13
25.07.2020 12:45:24,17844324,UPC Wi-Free,-84,5,11
25.07.2020 12:45:24,17844324,RCProductions-EXT,-85,4,13
25.07.2020 12:45:24,17844324,UPC5F9AF36,-86,4,11
25.07.2020 12:45:24,17844324,HUAWEI-8E93,-88,3,2
25.07.2020 12:45:24,17844324,Wifi-Piermaria,-90,4,1
25.07.2020 12:45:24,17844324,UPC Wi-Free,-91,5,1
25.07.2020 12:45:24,17844324,UPC Wi-Free,-92,5,1
25.07.2020 12:45:24,17844324,UPC Wi-Free,-94,5,1
25.07.2020 12:45:32,17844332,apzuzu6_EXT2,-38,3,4
25.07.2020 12:45:32,17844332,apzuzu6,-58,3,4
25.07.2020 12:45:32,17844332,apzuzu6_EXT,-59,3,4
25.07.2020 12:45:32,17844332,apzuzu6_EXT3,-60,4,4
25.07.2020 12:45:32,17844332,UPC578B7A3,-81,4,1
25.07.2020 12:45:32,17844332,UPC Wi-Free,-84,5,1
25.07.2020 12:45:32,17844332,UPC Wi-Free,-87,5,11
25.07.2020 12:45:32,17844332,RCProductions-EXT,-88,4,13
25.07.2020 12:45:32,17844332,RCProductions-EXT pour Yasmine,-88,4,13
25.07.2020 12:45:32,17844332,UPC Wi-Free,-88,5,1
25.07.2020 12:45:32,17844332,UPCF2C6A3A,-88,4,11
25.07.2020 12:45:32,17844332,RCProductions-EXT pour Ariane,-93,4,13
25.07.2020 12:45:40,17844340,apzuzu6_EXT,-53,3,4
25.07.2020 12:45:40,17844340,apzuzu6_EXT2,-66,3,4
25.07.2020 12:45:40,17844340,apzuzu6,-80,3,4
25.07.2020 12:45:40,17844340,UPC Wi-Free,-81,5,6
25.07.2020 12:45:40,17844340,apzuzu6_EXT3,-82,4,4
25.07.2020 12:45:40,17844340,UPC Wi-Free,-85,5,1
25.07.2020 12:45:40,17844340,RCProductions-EXT,-88,4,13
25.07.2020 12:45:40,17844340,wmc-42326,-88,3,6
25.07.2020 12:45:40,17844340,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:45:40,17844340,UPC Wi-Free,-90,5,6
25.07.2020 12:45:40,17844340,HUAWEI-3D54,-91,3,3
25.07.2020 12:45:40,17844340,UPC29E3417,-91,4,1
25.07.2020 12:45:40,17844340,UPCE594E48,-91,4,6
25.07.2020 12:45:41,17844341,UPC69AA7F9,-81,4,6
25.07.2020 12:45:41,17844341,TvT_0004656,-87,3,2
25.07.2020 12:45:41,17844341,Wifi-Piermaria,-87,4,1
25.07.2020 12:45:41,17844341,RCProductions-EXT pour Ariane,-88,4,13
25.07.2020 12:45:41,17844341,UPC Wi-Free,-88,5,11
25.07.2020 12:45:41,17844341,UPC5F9AF36,-89,4,11
25.07.2020 12:45:41,17844341,UPC Wi-Free,-90,5,1
25.07.2020 12:45:41,17844341,UPC Wi-Free,-90,5,6
25.07.2020 12:45:41,17844341,UPC Wi-Free,-90,5,1
25.07.2020 12:45:41,17844341,UPC46DF3EF,-91,4,6
25.07.2020 12:45:41,17844341,HUAWEI-8E93,-93,3,2
25.07.2020 12:45:49,17844349,apzuzu6_EXT,-55,3,4
25.07.2020 12:45:49,17844349,apzuzu6,-72,3,4
25.07.2020 12:45:49,17844349,apzuzu6_EXT2,-74,3,4
25.07.2020 12:45:49,17844349,RCProductions-EXT pour Ariane,-82,4,13
25.07.2020 12:45:49,17844349,RCProductions-EXT pour Yasmine,-82,4,13
25.07.2020 12:45:49,17844349,RCProductions-EXT,-83,4,13
25.07.2020 12:45:49,17844349,UPC Wi-Free,-84,5,6
25.07.2020 12:45:49,17844349,UPC Wi-Free,-86,5,6
25.07.2020 12:45:49,17844349,UPCA8BF168,-86,4,6
25.07.2020 12:45:49,17844349,UPC46DF3EF,-87,4,6
25.07.2020 12:45:49,17844349,UPC Wi-Free,-90,5,1
25.07.2020 12:45:49,17844349,HUAWEI-8E93,-91,3,2
25.07.2020 12:45:49,17844349,UPC Wi-Free,-91,5,6
25.07.2020 12:45:49,17844349,UPC Wi-Free,-91,5,1
25.07.2020 12:45:49,17844349,UPC6683612,-91,4,6
25.07.2020 12:45:49,17844349,UPC2069882,-92,4,1
25.07.2020 12:45:49,17844349,UPC Wi-Free,-93,5,1
25.07.2020 12:45:49,17844349,UPC29E3417,-93,4,1
25.07.2020 12:45:57,17844357,apzuzu6_EXT2,-35,3,4
25.07.2020 12:45:57,17844357,apzuzu6_EXT3,-62,4,4
25.07.2020 12:45:57,17844357,apzuzu6_EXT,-65,3,4
25.07.2020 12:45:57,17844357,apzuzu6,-68,3,4
25.07.2020 12:45:57,17844357,UPC72E5C4E_EXT,-80,4,6
25.07.2020 12:45:57,17844357,RCProductions-EXT,-81,4,13
25.07.2020 12:45:57,17844357,UPC Wi-Free,-82,5,1
25.07.2020 12:45:57,17844357,RCProductions-EXT pour Ariane,-85,4,13
25.07.2020 12:45:57,17844357,RCProductions-EXT pour Yasmine,-86,4,13
25.07.2020 12:45:57,17844357,UPCC81FA2A,-88,4,1
25.07.2020 12:46:05,17844365,apzuzu6_EXT2,-40,3,4
25.07.2020 12:46:05,17844365,apzuzu6_EXT3,-58,4,4
25.07.2020 12:46:05,17844365,apzuzu6_EXT,-60,3,4
25.07.2020 12:46:05,17844365,apzuzu6,-66,3,4
25.07.2020 12:46:05,17844365,RCProductions-EXT pour Yasmine,-85,4,13
25.07.2020 12:46:05,17844365,RCProductions-EXT pour Ariane,-86,4,13
25.07.2020 12:46:05,17844365,UPC9197578,-86,4,6
25.07.2020 12:46:05,17844365,UPC Wi-Free,-87,5,6
25.07.2020 12:46:05,17844365,UPCC81FA2A,-88,4,1
25.07.2020 12:46:06,17844366,UPC Wi-Free,-83,5,11
25.07.2020 12:46:06,17844366,UPCF2C6A3A,-84,4,11
25.07.2020 12:46:06,17844366,RCProductions-EXT,-88,4,13
25.07.2020 12:46:06,17844366,UPC Wi-Free,-89,5,1
25.07.2020 12:46:13,17844373,apzuzu6_EXT2,-39,3,4
25.07.2020 12:46:13,17844373,apzuzu6_EXT3,-59,4,4
25.07.2020 12:46:13,17844373,apzuzu6_EXT,-61,3,4
25.07.2020 12:46:13,17844373,apzuzu6,-66,3,4
25.07.2020 12:46:13,17844373,RCProductions-EXT pour Ariane,-87,4,13
25.07.2020 12:46:13,17844373,RCProductions-EXT,-88,4,13
25.07.2020 12:46:14,17844374,UPC Wi-Free,-84,5,11
25.07.2020 12:46:14,17844374,UPCF2C6A3A,-86,4,11
25.07.2020 12:46:14,17844374,tji-59218,-88,4,1
25.07.2020 12:46:14,17844374,UPC Wi-Free,-88,5,1
25.07.2020 12:46:14,17844374,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:46:22,17844382,apzuzu6_EXT2,-49,3,4
25.07.2020 12:46:22,17844382,apzuzu6_EXT3,-59,4,4
25.07.2020 12:46:22,17844382,apzuzu6,-68,3,4
25.07.2020 12:46:22,17844382,apzuzu6_EXT,-74,3,4
25.07.2020 12:46:22,17844382,UPC Wi-Free,-86,5,11
25.07.2020 12:46:22,17844382,UPCF2C6A3A,-86,4,11
25.07.2020 12:46:22,17844382,UPCC81FA2A,-90,4,1
25.07.2020 12:46:22,17844382,RCProductions-EXT,-91,4,13
25.07.2020 12:46:22,17844382,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:46:22,17844382,UPC Wi-Free,-91,5,1
25.07.2020 12:46:22,17844382,tji-59218,-92,4,1
25.07.2020 12:46:22,17844382,UPC72E5C4E_EXT,-92,4,6
25.07.2020 12:46:22,17844382,RCProductions-EXT pour Yasmine,-94,4,13
25.07.2020 12:46:30,17844390,apzuzu6_EXT2,-49,3,4
25.07.2020 12:46:30,17844390,apzuzu6_EXT3,-55,4,4
25.07.2020 12:46:30,17844390,apzuzu6,-64,3,4
25.07.2020 12:46:30,17844390,apzuzu6_EXT,-67,3,4
25.07.2020 12:46:30,17844390,UPCF2C6A3A,-81,4,11
25.07.2020 12:46:30,17844390,UPC Wi-Free,-82,5,11
25.07.2020 12:46:30,17844390,RCProductions-EXT,-88,4,13
25.07.2020 12:46:30,17844390,UPC72E5C4E_EXT,-88,4,6
25.07.2020 12:46:30,17844390,RCProductions-EXT pour Yasmine,-89,4,13
25.07.2020 12:46:30,17844390,RCProductions-EXT pour Ariane,-91,4,13
25.07.2020 12:46:38,17844398,apzuzu6_EXT2,-43,3,4
25.07.2020 12:46:38,17844398,apzuzu6_EXT3,-59,4,4
25.07.2020 12:46:38,17844398,apzuzu6_EXT,-61,3,4
25.07.2020 12:46:38,17844398,apzuzu6,-67,3,4
25.07.2020 12:46:38,17844398,UPC Wi-Free,-83,5,11
25.07.2020 12:46:38,17844398,UPCF2C6A3A,-83,4,11
25.07.2020 12:46:38,17844398,UPC578B7A3,-87,4,1
25.07.2020 12:46:38,17844398,UPC72E5C4E_EXT,-88,4,6
25.07.2020 12:46:38,17844398,dym-55538,-91,3,6
25.07.2020 12:46:38,17844398,RCProductions-EXT pour Yasmine,-91,4,13
25.07.2020 12:46:38,17844398,UPC9197578,-92,4,6
25.07.2020 12:46:38,17844398,UPCC81FA2A,-92,4,1
25.07.2020 12:46:46,17844406,apzuzu6_EXT2,-41,3,4
25.07.2020 12:46:46,17844406,apzuzu6_EXT3,-57,4,4
25.07.2020 12:46:46,17844406,apzuzu6_EXT,-67,3,4
25.07.2020 12:46:46,17844406,apzuzu6,-70,3,4
