18050722, d0:16:b4:84:8e:93, "HUAWEI-8E93", -74
18050722, 90:5c:44:53:0d:d1, "UPC578B7A3", -91
18050722, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -86
18050722, 56:67:11:2a:61:32, "UPC Wi-Free", -94
18050723, 56:67:11:e5:16:d5, "UPC Wi-Free", -79
18050723, 3a:43:1d:a3:bf:cd, "UPC Wi-Free", -93
18050723, 90:5c:44:83:fc:e6, "UPC29E3417", -87
18050723, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -69
18050723, 54:67:51:2a:61:32, "UPC46DF3EF", -92
18050723, 90:5c:44:83:e6:4f, "UPC69AA7F9", -81
18050723, 54:67:51:e5:16:d5, "UPC9B15B32", -88
18050723, 1c:24:cd:1b:d8:b0, "Gigi80", -92
18050727, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -62
18050727, 56:67:11:2a:61:32, "UPC Wi-Free", -82
18050727, 36:2c:94:6b:a1:9e, "UPC Wi-Free", -92
18050727, 92:5c:14:83:e6:4f, "UPC Wi-Free", -80
18050727, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -87
18050727, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -85
18050727, 92:5c:14:53:0d:d1, "UPC Wi-Free", -84
18050727, 54:67:51:22:5e:30, "UPC8CD6FFB", -85
18050727, 38:43:7d:a3:bf:cd, "UPC8773645", -87
18050727, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -76
18050727, 1c:24:cd:40:dc:80, "xrd-82638", -85
18050727, 5c:dc:96:89:dc:d3, "vcr-99345", -86
18050727, 56:67:11:e5:16:d5, "UPC Wi-Free", -91
18050727, 3a:43:1d:a3:bf:cd, "UPC Wi-Free", -85
18050727, 36:2c:94:5e:71:5f, "UPC Wi-Free", -91
18050727, 54:67:51:2a:61:32, "UPC46DF3EF", -82
18050727, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -73
18050727, c0:f4:e6:af:0d:b9, "Sunrise 4G WiFi Tower", -92
18050727, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -76
18050727, 54:67:51:e5:16:d5, "UPC9B15B32", -88
18050727, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -81
18050731, 92:5c:14:a8:34:97, "UPC Wi-Free", -95
18050731, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -68
18050731, 92:5c:14:83:fc:e6, "UPC Wi-Free", -88
18050731, 54:67:51:bd:4d:be, "UPCC81FA2A", -88
18050731, 38:2c:4a:4e:d3:d8, "apzuzu6", -93
18050731, 92:5c:14:83:e6:4f, "UPC Wi-Free", -88
18050731, 92:5c:14:53:0d:d1, "UPC Wi-Free", -91
18050731, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -81
18050731, 1c:b0:44:5c:bf:90, "wmc-42326", -88
18050731, 56:67:11:bd:4d:be, "UPC Wi-Free", -91
18050731, d0:16:b4:84:8e:93, "HUAWEI-8E93", -73
18050731, 38:43:7d:a3:bf:cd, "UPC8773645", -93
18050731, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -78
18050731, 56:67:11:2a:61:32, "UPC Wi-Free", -87
18050731, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -75
18050731, 5c:dc:96:89:dc:d3, "vcr-99345", -93
18050731, 56:67:11:e5:16:d5, "UPC Wi-Free", -92
18050731, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -78
18050731, 36:2c:94:6b:a1:9e, "UPC Wi-Free", -90
18050731, 1c:24:cd:40:dc:80, "xrd-82638", -84
18050731, d8:b0:4c:c0:f7:10, "ECU_R_216000002442", -91
18050731, 90:5c:44:83:fc:e6, "UPC29E3417", -88
18050732, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -71
18050732, 54:67:51:2a:61:32, "UPC46DF3EF", -87
18050732, 90:5c:44:83:e6:4f, "UPC69AA7F9", -89
18050732, 54:67:51:e5:16:d5, "UPC9B15B32", -94
18050732, 34:2c:c4:6b:a1:9e, "UPC7083705", -89
18050736, 54:67:51:c9:d2:d1, "UPCB299242", -90
18050736, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -60
18050736, 34:2c:c4:5e:71:5f, "UPC6683612", -90
18050736, 38:2c:4a:4e:d3:d8, "apzuzu6", -90
18050736, 92:5c:14:83:e6:4f, "UPC Wi-Free", -91
18050736, ec:f4:51:ea:58:46, "mhj-86336", -83
18050736, 56:67:11:c9:d2:d1, "UPC Wi-Free", -88
18050736, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -85
18050736, 1c:b0:44:5c:bf:90, "wmc-42326", -90
18050736, 54:67:51:eb:4c:32, "UPCCDDC593", -89
18050736, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -71
18050736, d0:16:b4:84:8e:93, "HUAWEI-8E93", -76
18050736, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -78
18050736, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -72
18050736, 56:67:11:2a:61:32, "UPC Wi-Free", -78
18050736, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -78
18050736, 54:67:51:2a:61:32, "UPC46DF3EF", -78
18050736, 5c:dc:96:89:dc:d3, "vcr-99345", -78
18050736, 56:67:11:e5:16:d5, "UPC Wi-Free", -86
18050736, ae:22:15:c7:17:d6, "UPC Wi-Free", -91
18050736, ac:22:05:c7:17:d6, "UPCCF2CA1A", -90
18050736, 1c:24:cd:40:dc:80, "xrd-82638", -82
18050736, d8:b0:4c:c0:f7:10, "ECU_R_216000002442", -90
18050736, ac:22:05:c6:28:f9, "UPCF5B5FC5", -89
18050736, ae:22:15:c6:28:f9, "UPC Wi-Free", -90
18050736, c0:f4:e6:af:0d:b9, "Sunrise 4G WiFi Tower", -85
18050736, 90:5c:44:83:e6:4f, "UPC69AA7F9", -91
18050736, 54:67:51:e5:16:d5, "UPC9B15B32", -86
18050736, 1c:24:cd:33:6b:c0, "mhj-86336", -90
18050740, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -42
18050740, 92:5c:14:05:be:55, "UPC Wi-Free", -92
18050740, 38:43:7d:88:b7:fc, "UPC2203812", -88
18050740, 38:2c:4a:4e:d3:d8, "apzuzu6", -80
18050740, 92:5c:14:83:e6:4f, "UPC Wi-Free", -85
18050741, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -84
18050741, 56:67:11:c9:d2:d1, "UPC Wi-Free", -89
18050741, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -85
18050741, 92:5c:14:83:fc:e6, "UPC Wi-Free", -87
18050741, 3a:43:1d:41:dd:2f, "UPC Wi-Free", -92
18050741, 90:5c:44:05:be:55, "UPCE86AC2E", -91
18050741, 54:67:51:e5:16:d5, "UPC9B15B32", -87
18050741, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -80
18050741, 56:67:11:2a:61:32, "UPC Wi-Free", -80
18050741, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -81
18050741, 5c:dc:96:89:dc:d3, "vcr-99345", -83
18050741, 56:67:11:e5:16:d5, "UPC Wi-Free", -82
18050741, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -80
18050741, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -84
18050741, e4:57:40:d4:7b:9b, "GafferNetwork", -90
18050741, 1c:24:cd:40:dc:80, "xrd-82638", -82
18050741, 90:5c:44:83:fc:e6, "UPC29E3417", -85
18050741, de:53:1c:8b:65:8c, "UPC Wi-Free", -95
18050741, 54:67:51:2a:61:32, "UPC46DF3EF", -78
18050741, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -74
18050741, d0:16:b4:84:8e:93, "HUAWEI-8E93", -69
18050741, c0:f4:e6:af:0d:b9, "Sunrise 4G WiFi Tower", -90
18050745, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -55
18050745, 38:43:7d:88:b7:fc, "UPC2203812", -90
18050745, 38:2c:4a:4e:d3:d8, "apzuzu6", -80
18050745, 92:5c:14:83:e6:4f, "UPC Wi-Free", -84
18050745, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -93
18050745, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -84
18050745, 1c:b0:44:5c:bf:90, "wmc-42326", -89
18050745, dc:53:7c:ba:96:d8, "UPCA8BF168", -88
18050745, 34:2c:c4:5e:71:5f, "UPC6683612", -89
18050745, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -84
18050745, 1c:24:cd:40:dc:80, "xrd-82638", -89
18050745, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -83
18050745, de:53:1c:ba:96:d8, "UPC Wi-Free", -84
18050745, 5c:dc:96:89:dc:d3, "vcr-99345", -84
18050745, 56:67:11:e5:16:d5, "UPC Wi-Free", -88
18050745, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -79
18050745, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -78
18050745, 38:43:7d:9b:1c:5e, "Wifi-Piermaria", -91
18050745, d8:b0:4c:c0:f7:10, "ECU_R_216000002442", -90
18050745, 90:5c:44:83:fc:e6, "UPC29E3417", -86
18050746, 56:67:11:2a:61:32, "UPC Wi-Free", -80
18050746, 54:67:51:2a:61:32, "UPC46DF3EF", -88
18050746, 90:5c:44:83:e6:4f, "UPC69AA7F9", -84
18050746, d0:16:b4:84:8e:93, "HUAWEI-8E93", -84
18050746, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -72
18050750, 34:2c:c4:5e:71:5f, "UPC6683612", -90
18050750, 38:43:7d:88:b7:fc, "UPC2203812", -91
18050750, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -91
18050750, 54:67:51:bd:4d:be, "UPCC81FA2A", -89
18050750, 38:2c:4a:4e:d3:d8, "apzuzu6", -58
18050750, 92:5c:14:83:e6:4f, "UPC Wi-Free", -91
18050750, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -68
18050750, 92:5c:14:53:0d:d1, "UPC Wi-Free", -90
18050750, 3a:43:1d:41:dd:2f, "UPC Wi-Free", -87
18050750, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -76
18050750, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -89
18050750, 56:67:11:2a:61:32, "UPC Wi-Free", -86
18050750, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -86
18050750, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -82
18050750, 5c:dc:96:89:dc:d3, "vcr-99345", -89
18050750, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -79
18050750, e8:d1:1b:5e:e4:40, "dym-55538", -89
18050750, 54:67:51:2a:61:32, "UPC46DF3EF", -89
18050750, 38:43:7d:9b:1c:5e, "Wifi-Piermaria", -92
18050750, e4:57:40:d4:7b:9b, "GafferNetwork", -85
18050750, c4:3d:c7:89:14:ba, "TvT_0004656", -91
18050750, 92:5c:14:ad:93:21, "UPC Wi-Free", -91
18050750, 3a:43:1d:9b:1c:5e, "UPC Wi-Free", -94
18050750, 90:5c:44:83:e6:4f, "UPC69AA7F9", -87
18050750, d0:16:b4:84:8e:93, "HUAWEI-8E93", -82
18050750, 1c:24:cd:38:59:10, "MonWifiEtPasLeTien ", -89
18050754, 92:5c:14:a8:34:97, "UPC Wi-Free", -95
18050754, 34:2c:c4:5e:71:5f, "UPC6683612", -93
18050754, 38:43:7d:88:b7:fc, "UPC2203812", -84
18050754, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -81
18050755, 38:2c:4a:4e:d3:d8, "apzuzu6", -76
18050755, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -64
18050755, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -86
18050755, 56:67:11:c9:d2:d1, "UPC Wi-Free", -89
18050755, 3c:37:86:c6:7d:da, "apzuzu6_EXT2", -73
18050755, 54:67:51:2a:61:32, "UPC46DF3EF", -87
18050755, dc:53:7c:ba:96:d8, "UPCA8BF168", -90
18050755, 90:5c:44:ad:93:21, "UPCF2C6A3A", -91
18050755, 54:67:51:c9:d2:d1, "UPCB299242", -91
18050755, 90:5c:44:53:0d:d1, "UPC578B7A3", -91
18050755, dc:d9:16:3e:3d:54, "HUAWEI-3D54", -91
18050755, 56:67:11:2a:61:32, "UPC Wi-Free", -86
18050755, 5c:dc:96:89:dc:d3, "vcr-99345", -81
18050755, e4:57:40:d4:7b:9b, "GafferNetwork", -82
18050755, 90:5c:44:a8:34:97, "UPC17E648D", -84
18050755, e4:3e:d7:42:f7:29, "tji-59218", -90
18050755, 92:5c:14:ad:93:21, "UPC Wi-Free", -88
18050759, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -75
18050759, 5c:dc:96:89:dc:d3, "vcr-99345", -92
18050759, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -81
18050759, 90:5c:44:27:4b:43, "UPCC75E4EE", -92
18050759, 38:2c:4a:4e:d3:d8, "apzuzu6", -83
18050759, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -89
18050759, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -89
18050759, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -83
18050759, dc:53:7c:ba:96:d8, "UPCA8BF168", -90
18050759, 90:5c:44:a8:34:97, "UPC17E648D", -81
18050759, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -84
18050763, 56:67:11:e8:4e:2b, "UPC Wi-Free", -88
18050763, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -78
18050763, 38:43:7d:88:b7:fc, "UPC2203812", -78
18050763, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -92
18050763, 90:5c:44:27:4b:43, "UPCC75E4EE", -90
18050763, 92:5c:14:27:4b:43, "UPC Wi-Free", -89
18050763, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -85
18050763, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -87
18050763, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -86
18050763, dc:53:7c:ba:96:d8, "UPCA8BF168", -87
18050763, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -85
18050764, 5c:dc:96:89:dc:d3, "vcr-99345", -93
18050767, 56:67:11:e8:4e:2b, "UPC Wi-Free", -94
18050767, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -91
18050768, 38:43:7d:88:b7:fc, "UPC2203812", -82
18050768, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -92
18050768, 90:5c:44:27:4b:43, "UPCC75E4EE", -89
18050768, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -81
18050768, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -80
18050768, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -82
18050768, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -82
18050768, dc:53:7c:ba:96:d8, "UPCA8BF168", -89
18050768, 92:5c:14:27:4b:43, "UPC Wi-Free", -88
18050768, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -90
18050768, 56:67:11:2a:61:32, "UPC Wi-Free", -93
18050768, e8:d1:1b:5e:e4:40, "dym-55538", -85
18050768, 34:2c:c4:0f:f0:6f, "WiFiCus", -91
18050768, 54:67:51:2a:61:32, "UPC46DF3EF", -91
18050768, 54:67:51:e8:4e:2b, "UPC57F67AE", -90
18050772, 38:43:7d:38:b0:73, "UPC8461370", -92
18050772, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -79
18050772, 38:43:7d:88:b7:fc, "UPC2203812", -87
18050772, ce:50:e3:2e:85:7e, "apzuzu6_EXT3", -93
18050772, e8:d1:1b:5e:e4:40, "dym-55538", -87
18050772, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -85
18050772, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -86
18050772, 3a:43:1d:38:b0:73, "UPC Wi-Free", -96
18050772, ae:22:15:c6:28:f9, "UPC Wi-Free", -95
18050772, dc:53:7c:ba:96:d8, "UPCA8BF168", -91
18050772, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -85
18050772, d0:16:b4:84:8e:93, "HUAWEI-8E93", -88
18050772, 34:2c:c4:0f:f0:6f, "WiFiCus", -89
18050776, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -92
18050776, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -82
18050776, 38:43:7d:88:b7:fc, "UPC2203812", -87
18050776, 90:5c:44:27:4b:43, "UPCC75E4EE", -84
18050776, 92:5c:14:27:4b:43, "UPC Wi-Free", -84
18050776, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -88
18050776, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -87
18050776, 34:2c:c4:0f:f0:6f, "WiFiCus", -90
18050776, dc:53:7c:ba:96:d8, "UPCA8BF168", -86
18050776, de:53:1c:ba:96:d8, "UPC Wi-Free", -84
18050776, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -87
18050777, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -82
18050780, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -90
18050780, de:53:1c:ba:96:d8, "UPC Wi-Free", -77
18050781, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -92
18050781, 90:5c:44:27:4b:43, "UPCC75E4EE", -84
18050781, 92:5c:14:27:4b:43, "UPC Wi-Free", -83
18050781, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -81
18050781, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -78
18050781, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -82
18050781, c4:3d:c7:89:14:ba, "TvT_0004656", -81
18050781, 38:43:7d:88:b7:fc, "UPC2203812", -87
18050781, dc:53:7c:ba:96:d8, "UPCA8BF168", -78
18050781, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -82
18050781, 34:2c:c4:0f:f0:6f, "WiFiCus", -89
18050781, e4:57:40:d4:7b:9b, "GafferNetwork", -90
18050785, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -90
18050785, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -88
18050785, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -81
18050785, 38:43:7d:88:b7:fc, "UPC2203812", -83
18050785, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -91
18050785, 90:5c:44:27:4b:43, "UPCC75E4EE", -91
18050785, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -83
18050785, 92:5c:14:83:e6:4f, "UPC Wi-Free", -91
18050785, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -83
18050785, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -85
18050785, c4:3d:c7:89:14:ba, "TvT_0004656", -79
18050785, a8:d3:f7:3c:bd:e0, "zos-98127", -92
18050785, dc:53:7c:ba:96:d8, "UPCA8BF168", -76
18050785, 90:5c:44:83:e6:4f, "UPC69AA7F9", -91
18050785, de:53:1c:ba:96:d8, "UPC Wi-Free", -77
18050785, 34:2c:c4:0f:f0:6f, "WiFiCus", -91
18050789, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -86
18050789, de:53:1c:ba:96:d8, "UPC Wi-Free", -75
18050789, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -79
18050789, 90:5c:44:27:4b:43, "UPCC75E4EE", -90
18050789, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -83
18050789, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -83
18050789, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -84
18050789, 56:67:11:e8:4e:2b, "UPC Wi-Free", -96
18050789, c4:3d:c7:89:14:ba, "TvT_0004656", -73
18050789, 38:43:7d:88:b7:fc, "UPC2203812", -77
18050790, dc:53:7c:ba:96:d8, "UPCA8BF168", -72
18050790, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -82
18050790, 34:2c:c4:0f:f0:6f, "WiFiCus", -86
18050790, 54:67:51:e8:4e:2b, "UPC57F67AE", -93
18050793, 56:67:11:e8:4e:2b, "UPC Wi-Free", -90
18050794, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -88
18050794, 58:90:43:a6:90:84, "Sunrise_2.4GHz_A69080", -93
18050794, 38:43:7d:88:b7:fc, "UPC2203812", -80
18050794, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -83
18050794, de:53:1c:ba:96:d8, "UPC Wi-Free", -89
18050794, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -76
18050794, c4:3d:c7:89:14:ba, "TvT_0004656", -92
18050794, dc:53:7c:ba:96:d8, "UPCA8BF168", -88
18050794, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -85
18050794, 34:2c:c4:0f:f0:6f, "WiFiCus", -85
18050794, 54:67:51:e8:4e:2b, "UPC57F67AE", -91
18050798, 56:67:11:e8:4e:2b, "UPC Wi-Free", -94
18050798, c4:3d:c7:89:14:ba, "TvT_0004656", -85
18050798, 38:43:7d:38:b0:73, "UPC8461370", -88
18050798, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -84
18050798, 38:43:7d:88:b7:fc, "UPC2203812", -77
18050798, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -84
18050798, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -82
18050798, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -77
18050798, 34:2c:c4:0f:f0:6f, "WiFiCus", -89
18050798, 3a:43:1d:38:b0:73, "UPC Wi-Free", -87
18050798, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -86
18050798, dc:53:7c:ba:96:d8, "UPCA8BF168", -86
18050798, de:53:1c:ba:96:d8, "UPC Wi-Free", -84
18050798, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -88
18050798, 54:67:51:e8:4e:2b, "UPC57F67AE", -85
18050802, 56:67:11:e8:4e:2b, "UPC Wi-Free", -87
18050802, b0:7f:b9:3e:f1:f1, "apzuzu6_EXT", -87
18050802, a8:d3:f7:3c:bd:e0, "zos-98127", -89
18050802, 38:43:7d:88:b7:fc, "UPC2203812", -81
18050802, 90:5c:44:27:4b:43, "UPCC75E4EE", -86
18050802, 56:67:11:29:9e:44, "UPC Wi-Free", -90
18050802, 92:5c:14:83:e6:4f, "UPC Wi-Free", -91
18050802, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -80
18050802, 3a:43:1d:38:b0:73, "UPC Wi-Free", -88
18050802, 38:43:7d:38:b0:73, "UPC8461370", -88
18050802, dc:53:7c:ba:96:d8, "UPCA8BF168", -87
18050802, 54:67:51:29:9e:44, "UPCBF2D62C", -89
18050803, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -86
18050803, de:53:1c:ba:96:d8, "UPC Wi-Free", -89
18050803, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -75
18050803, 92:5c:14:27:4b:43, "UPC Wi-Free", -87
18050803, c4:3d:c7:89:14:ba, "TvT_0004656", -81
18050803, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -83
18050803, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -83
18050803, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -80
18050803, 34:2c:c4:0f:f0:6f, "WiFiCus", -84
18050803, 54:67:51:e8:4e:2b, "UPC57F67AE", -85
18050807, 56:67:11:e8:4e:2b, "UPC Wi-Free", -84
18050807, 38:43:7d:88:b7:fc, "UPC2203812", -82
18050807, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -82
18050807, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -84
18050807, 92:5c:14:83:e6:4f, "UPC Wi-Free", -87
18050807, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -89
18050807, a8:d3:f7:3c:bd:e0, "zos-98127", -90
18050807, c4:3d:c7:89:14:ba, "TvT_0004656", -92
18050807, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -82
18050807, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -77
18050807, 90:5c:44:83:e6:4f, "UPC69AA7F9", -87
18050807, 54:67:51:c9:d2:d1, "UPCB299242", -91
18050807, 54:67:51:e8:4e:2b, "UPC57F67AE", -86
18050811, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -88
18050811, de:53:1c:ba:96:d8, "UPC Wi-Free", -89
18050811, 38:43:7d:88:b7:fc, "UPC2203812", -88
18050811, 54:67:51:dd:86:3c, "UPCF7744D7", -94
18050811, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -76
18050811, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -76
18050811, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -86
18050811, 34:2c:c4:0f:f0:6f, "WiFiCus", -88
18050811, a8:d3:f7:3c:bd:e0, "zos-98127", -74
18050811, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -79
18050811, 54:67:51:e8:4e:2b, "UPC57F67AE", -88
18050815, 38:43:7d:38:b0:73, "UPC8461370", -92
18050815, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -80
18050815, 38:43:7d:88:b7:fc, "UPC2203812", -83
18050815, b0:ea:bc:4b:10:d0, "vcy-48117-5Ghz", -88
18050815, 90:5c:44:27:4b:43, "UPCC75E4EE", -81
18050815, 92:5c:14:27:4b:43, "UPC Wi-Free", -81
18050815, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -82
18050815, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -84
18050816, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -87
18050816, 3a:43:1d:38:b0:73, "UPC Wi-Free", -91
18050816, 34:2c:c4:0f:f0:6f, "WiFiCus", -89
18050816, dc:53:7c:ba:96:d8, "UPCA8BF168", -85
18050816, de:53:1c:ba:96:d8, "UPC Wi-Free", -92
18050816, a8:d3:f7:3c:bd:e0, "zos-98127", -92
18050816, 54:67:51:e8:4e:2b, "UPC57F67AE", -84
18050820, 36:2c:94:0f:f0:6f, "UPC Wi-Free", -85
18050820, 92:5c:14:07:97:b7, "UPC Wi-Free", -87
18050820, 38:43:7d:88:b7:fc, "UPC2203812", -90
18050820, 90:5c:44:27:4b:43, "UPCC75E4EE", -80
18050820, 92:5c:14:27:4b:43, "UPC Wi-Free", -80
18050820, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -82
18050820, 34:2c:c4:0f:f0:6f, "WiFiCus", -87
18050820, ec:f4:51:ff:fc:77, "visitor-23996", -91
18050820, 8a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Yasmine", -88
18050820, 78:d3:8d:fc:e9:a9, "RCProductions-EXT", -87
18050820, 54:67:51:e8:4e:2b, "UPC57F67AE", -86
18050824, 56:67:11:e8:4e:2b, "UPC Wi-Free", -81
18050824, 92:5c:14:27:b8:4e, "UPC Wi-Free", -92
18050824, 38:43:7d:88:b7:fc, "UPC2203812", -94
18050824, 90:5c:44:27:4b:43, "UPCC75E4EE", -77
18050824, ac:22:05:de:19:38, "UPC3DF8B6F", -79
18050824, 7a:d3:8d:fc:e9:a9, "RCProductions-EXT pour Ariane", -81
18050824, 3a:43:1d:88:b7:fc, "UPC Wi-Free", -87
